"","DATE","ACTIVITY","mean","sd","n"
"2864",2020-08-14,"Personal Care",589.516379149064,113.289772760366,53
"2865",2020-08-14,"Phone Calls",2.91006128275294,18.6230310290958,53
"2866",2020-08-14,"Care Services",0.254459666981083,2.75118889069944,53
"2867",2020-08-14,"Consumer Purchasing",24.0426962019517,38.0558380023236,53
"2868",2020-08-14,"Religious/Spiritual Activities",2.654904538031,18.6744314286569,53
"2869",2020-08-14,"Socializing and Leisure",323.954868639198,190.776859053819,53
"2870",2020-08-14,"Sports and Exercise",50.7506397326367,134.057183014289,53
"2871",2020-08-14,"Traveling",48.9242913940406,43.9907834074535,53
"2872",2020-08-14,"Volunteering",1.05285884305179,9.43644186566789,53
"2873",2020-08-14,"Work",112.859893501601,203.28926552217,53
"2874",2020-08-15,"Caring for Household",15.9590418794865,76.1869471996102,70
"2875",2020-08-15,"Caring for Non-Household",8.79750718030425,46.374912196484,70
"2876",2020-08-15,"Education",5.31434065570987,24.8936734610207,70
"2877",2020-08-15,"Eating and Drinking",79.3794319931895,50.0358062384301,70
"2878",2020-08-15,"Civic Duties",0,0,70
"2879",2020-08-15,"Household Activities",132.717162182422,153.759239500017,70
"2880",2020-08-15,"Household Services",0,0,70
"2881",2020-08-15,"Personal Care",640.392715360938,139.407774975992,70
"2882",2020-08-15,"Phone Calls",9.24557343164434,27.905618093553,70
"2883",2020-08-15,"Care Services",0,0,70
"2884",2020-08-15,"Consumer Purchasing",21.6779881267381,43.8724955447003,70
"2885",2020-08-15,"Religious/Spiritual Activities",11.932375120722,39.1139366678975,70
"2886",2020-08-15,"Socializing and Leisure",410.087138351098,222.690500410652,70
"2887",2020-08-15,"Sports and Exercise",28.7753534831859,66.4463070515097,70
"2888",2020-08-15,"Traveling",51.998374070744,86.0461998898493,70
"2889",2020-08-15,"Volunteering",1.81764433368661,17.2222961573367,70
"2890",2020-08-15,"Work",16.0677459220617,72.009215232634,70
"2891",2020-08-16,"Caring for Household",40.9565564481062,121.205204998383,19
"2892",2020-08-16,"Caring for Non-Household",35.2651713466484,124.715085619958,19
"2893",2020-08-16,"Education",0,0,19
"2894",2020-08-16,"Eating and Drinking",61.2281601663066,62.8457900360092,19
"2895",2020-08-16,"Civic Duties",0,0,19
"2896",2020-08-16,"Household Activities",140.521149162413,115.725435406842,19
"2897",2020-08-16,"Household Services",0,0,19
"2898",2020-08-16,"Personal Care",530.306566491658,139.310582215276,19
"2899",2020-08-16,"Phone Calls",18.837594890661,52.3968713352171,19
"2900",2020-08-16,"Care Services",6.97227640487607,24.0601795727809,19
"2901",2020-08-16,"Consumer Purchasing",21.5199480807016,60.9397850814006,19
"2902",2020-08-16,"Religious/Spiritual Activities",1.90301542381143,6.71582469527987,19
"2903",2020-08-16,"Socializing and Leisure",223.398287416475,164.547770861469,19
"2904",2020-08-16,"Sports and Exercise",8.2186096248518,19.0425633932519,19
"2905",2020-08-16,"Traveling",75.9771508623905,75.9288326897524,19
"2906",2020-08-16,"Volunteering",3.36763816513358,9.0178414629521,19
"2907",2020-08-16,"Work",261.876008337103,273.054438807306,19
"2908",2020-08-17,"Caring for Household",34.2108616711292,67.1364512743733,23
"2909",2020-08-17,"Caring for Non-Household",1.57458414827459,8.73211843939668,23
"2910",2020-08-17,"Education",0,0,23
"2911",2020-08-17,"Eating and Drinking",68.4861009766922,38.3228107081732,23
"2912",2020-08-17,"Civic Duties",0,0,23
"2913",2020-08-17,"Household Activities",86.9716944984715,93.9973525232669,23
"2914",2020-08-17,"Household Services",0.631023591166772,4.30494100157318,23
"2915",2020-08-17,"Personal Care",561.003972030249,127.592745119869,23
"2916",2020-08-17,"Phone Calls",12.0230615048914,37.9511958431096,23
"2917",2020-08-17,"Care Services",6.38620227911901,19.2414032779306,23
"2918",2020-08-17,"Consumer Purchasing",5.85115578345763,15.6748922600563,23
"2919",2020-08-17,"Religious/Spiritual Activities",2.07517875763729,6.42521157979431,23
"2920",2020-08-17,"Socializing and Leisure",304.047963287679,240.037259195681,23
"2921",2020-08-17,"Sports and Exercise",19.6132777798812,36.4211326043883,23
"2922",2020-08-17,"Traveling",45.946788729398,38.3888203651175,23
"2923",2020-08-17,"Volunteering",23.1119297661471,118.432911405884,23
"2924",2020-08-17,"Work",254.313585892559,262.173224952303,23
"2925",2020-08-18,"Caring for Household",18.7195217071655,60.0160351716592,22
"2926",2020-08-18,"Caring for Non-Household",6.08895064384591,31.1062942187131,22
"2927",2020-08-18,"Education",47.175814490972,128.097186988231,22
"2928",2020-08-18,"Eating and Drinking",47.342333202688,34.8054384367918,22
"2929",2020-08-18,"Civic Duties",0,0,22
"2930",2020-08-18,"Household Activities",68.1137371017791,124.79714973844,22
"2931",2020-08-18,"Household Services",0,0,22
"2932",2020-08-18,"Personal Care",571.216361750072,142.740439399944,22
"2933",2020-08-18,"Phone Calls",1.86274880490368,7.23965684538793,22
"2934",2020-08-18,"Care Services",0,0,22
"2935",2020-08-18,"Consumer Purchasing",22.7213725829408,59.0046617725739,22
"2936",2020-08-18,"Religious/Spiritual Activities",7.50587458715534,26.865042410176,22
"2937",2020-08-18,"Socializing and Leisure",290.740397216148,262.141654311622,22
"2938",2020-08-18,"Sports and Exercise",8.7441443413437,27.7475557706011,22
"2939",2020-08-18,"Traveling",41.264005550557,34.937520936847,22
"2940",2020-08-18,"Volunteering",0,0,22
"2941",2020-08-18,"Work",301.582858957867,331.453391481326,22
"2942",2020-08-19,"Caring for Household",70.70551079558,133.046311024549,11
"2943",2020-08-19,"Caring for Non-Household",24.9167082795583,85.6013297706703,11
"2944",2020-08-19,"Education",0,0,11
"2945",2020-08-19,"Eating and Drinking",67.1859490538485,55.4667113190121,11
"2946",2020-08-19,"Civic Duties",0,0,11
"2947",2020-08-19,"Household Activities",125.445116151601,147.326438015138,11
"2948",2020-08-19,"Household Services",0,0,11
"2949",2020-08-19,"Personal Care",560.156875530442,90.4829205943168,11
"2950",2020-08-19,"Phone Calls",21.5938352065125,28.7982013544837,11
"2951",2020-08-19,"Care Services",5.96397810165629,16.6700126423249,11
"2952",2020-08-19,"Consumer Purchasing",38.598396081162,53.1669187020486,11
"2953",2020-08-19,"Religious/Spiritual Activities",0,0,11
"2954",2020-08-19,"Socializing and Leisure",295.479446978133,172.297852365049,11
"2955",2020-08-19,"Sports and Exercise",26.0834493987004,40.6280310833062,11
"2956",2020-08-19,"Traveling",43.8644378401869,46.1084168352414,11
"2957",2020-08-19,"Volunteering",0,0,11
"2958",2020-08-19,"Work",148.138295901791,313.941694513538,11
"2959",2020-08-20,"Caring for Household",7.58461257944875,24.6366852054478,17
"2960",2020-08-20,"Caring for Non-Household",6.25946479140394,33.5044414964865,17
"2961",2020-08-20,"Education",0,0,17
"2962",2020-08-20,"Eating and Drinking",74.6513881696799,36.5856100829914,17
"2963",2020-08-20,"Civic Duties",0,0,17
"2964",2020-08-20,"Household Activities",134.932961271098,156.487965530406,17
"2965",2020-08-20,"Household Services",2.10414996492956,5.85176972692476,17
"2966",2020-08-20,"Personal Care",502.297577653321,106.489182795783,17
"2967",2020-08-20,"Phone Calls",0.126882590769012,0.487509990331561,17
"2968",2020-08-20,"Care Services",9.71091395200389,25.7358023186471,17
"2969",2020-08-20,"Consumer Purchasing",12.1334522900953,24.0680093315642,17
"2970",2020-08-20,"Religious/Spiritual Activities",0,0,17
"2971",2020-08-20,"Socializing and Leisure",438.242093368667,252.308650321371,17
"2972",2020-08-20,"Sports and Exercise",39.7319330679536,46.5718333195602,17
"2973",2020-08-20,"Traveling",39.5299125763279,29.9192591292762,17
"2974",2020-08-20,"Volunteering",8.18962422539773,37.5108307211735,17
"2975",2020-08-20,"Work",164.505033498905,235.502952554266,17
"2976",2020-08-21,"Caring for Household",21.7962595543989,75.5068695867629,54
"2977",2020-08-21,"Caring for Non-Household",0.58571692854161,2.16813554167671,54
"2978",2020-08-21,"Education",11.0116711946945,46.8101917980339,54
"2979",2020-08-21,"Eating and Drinking",63.905946238478,51.7487743477423,54
"2980",2020-08-21,"Civic Duties",2.44987866483338,14.722085760796,54
"2981",2020-08-21,"Household Activities",140.695169155933,198.842996913255,54
"2982",2020-08-21,"Household Services",0.729488939911177,4.15729233556299,54
"2983",2020-08-21,"Personal Care",588.978951464149,125.496016724869,54
"2984",2020-08-21,"Phone Calls",4.95362029653763,15.7619176641084,54
"2985",2020-08-21,"Care Services",1.38740934962518,7.1360489570501,54
"2986",2020-08-21,"Consumer Purchasing",18.6302660862432,31.3713141599876,54
"2987",2020-08-21,"Religious/Spiritual Activities",6.02461781068962,28.1218622874594,54
"2988",2020-08-21,"Socializing and Leisure",414.039186212424,233.369748231985,54
"2989",2020-08-21,"Sports and Exercise",19.5368532102043,49.5130382676506,54
"2990",2020-08-21,"Traveling",50.7183094616501,56.6468567754471,54
"2991",2020-08-21,"Volunteering",4.26649104839313,23.5167786858316,54
"2992",2020-08-21,"Work",79.3530361468772,182.161140093666,54
"2993",2020-08-22,"Caring for Household",20.7629078543498,65.776099328422,53
"2994",2020-08-22,"Caring for Non-Household",3.79060608781728,14.4260230925691,53
"2995",2020-08-22,"Education",0,0,53
"2996",2020-08-22,"Eating and Drinking",58.2101460496022,41.1699837844714,53
"2997",2020-08-22,"Civic Duties",0,0,53
"2998",2020-08-22,"Household Activities",116.459089277092,127.00492252366,53
"2999",2020-08-22,"Household Services",0,0,53
"3000",2020-08-22,"Personal Care",619.492380312436,128.438863772139,53
"3001",2020-08-22,"Phone Calls",8.39130218272004,28.867270150267,53
"3002",2020-08-22,"Care Services",0.11723620931027,0.756595479669725,53
"3003",2020-08-22,"Consumer Purchasing",15.2197264042628,33.731391036306,53
"3004",2020-08-22,"Religious/Spiritual Activities",18.1740820822343,42.5157735083159,53
"3005",2020-08-22,"Socializing and Leisure",372.62534512465,222.019663812307,53
"3006",2020-08-22,"Sports and Exercise",30.7473892431371,114.597637002089,53
"3007",2020-08-22,"Traveling",46.0374916829925,50.3616080662688,53
"3008",2020-08-22,"Volunteering",0,0,53
"3009",2020-08-22,"Work",118.560612977103,196.468952871655,53
"3010",2020-08-23,"Caring for Household",9.14034823745281,22.7665245345761,25
"3011",2020-08-23,"Caring for Non-Household",46.7509068010768,141.067447779213,25
"3012",2020-08-23,"Education",25.0766722909311,88.1580724986659,25
"3013",2020-08-23,"Eating and Drinking",49.8867091610501,25.8920340685643,25
"3014",2020-08-23,"Civic Duties",0,0,25
"3015",2020-08-23,"Household Activities",139.818546682624,164.208426262475,25
"3016",2020-08-23,"Household Services",0,0,25
"3017",2020-08-23,"Personal Care",593.911426778466,142.295384559165,25
"3018",2020-08-23,"Phone Calls",3.96082013717597,17.5456030997671,25
"3019",2020-08-23,"Care Services",3.27080083800886,19.5396510598271,25
"3020",2020-08-23,"Consumer Purchasing",8.60700192749932,25.1765927113671,25
"3021",2020-08-23,"Religious/Spiritual Activities",0.835301389109542,4.93571811724164,25
"3022",2020-08-23,"Socializing and Leisure",230.310672878181,250.622646352336,25
"3023",2020-08-23,"Sports and Exercise",16.4385189603723,33.579507936541,25
"3024",2020-08-23,"Traveling",32.2247745344069,33.2814973513326,25
"3025",2020-08-23,"Volunteering",6.51133069337406,28.0920256302557,25
"3026",2020-08-23,"Work",268.794957072304,264.791995249858,25
"3027",2020-08-24,"Caring for Household",30.5484495330031,120.133156031964,20
"3028",2020-08-24,"Caring for Non-Household",8.58607153286938,48.3628523197627,20
"3029",2020-08-24,"Education",0,0,20
"3030",2020-08-24,"Eating and Drinking",73.0870944174699,62.1196365940578,20
"3031",2020-08-24,"Civic Duties",0,0,20
"3032",2020-08-24,"Household Activities",111.000211869557,114.097990293894,20
"3033",2020-08-24,"Household Services",1.01736185965883,4.39456620235171,20
"3034",2020-08-24,"Personal Care",661.31130758186,213.306441725323,20
"3035",2020-08-24,"Phone Calls",7.61574614966707,23.1525549359163,20
"3036",2020-08-24,"Care Services",0,0,20
"3037",2020-08-24,"Consumer Purchasing",14.0302254466016,43.7467430833914,20
"3038",2020-08-24,"Religious/Spiritual Activities",9.47693497180668,40.0522743671772,20
"3039",2020-08-24,"Socializing and Leisure",269.981467628466,206.527571619417,20
"3040",2020-08-24,"Sports and Exercise",16.7692007616584,29.8332717911865,20
"3041",2020-08-24,"Traveling",25.99039938612,32.2883716433064,20
"3042",2020-08-24,"Volunteering",20.0258571399367,66.3714605437904,20
"3043",2020-08-24,"Work",180.86350096372,240.386286310558,20
"3044",2020-08-25,"Caring for Household",9.21593116586522,30.6419879798206,19
"3045",2020-08-25,"Caring for Non-Household",13.7687438861148,81.9531401780479,19
"3046",2020-08-25,"Education",5.03111017012541,16.6299291004291,19
"3047",2020-08-25,"Eating and Drinking",59.8643211459299,37.4660138164447,19
"3048",2020-08-25,"Civic Duties",0,0,19
"3049",2020-08-25,"Household Activities",106.703739089681,172.74710387864,19
"3050",2020-08-25,"Household Services",0,0,19
"3051",2020-08-25,"Personal Care",630.539776385279,141.284935482109,19
"3052",2020-08-25,"Phone Calls",9.56656590785569,40.3789881912293,19
"3053",2020-08-25,"Care Services",0.704782748089473,3.68767356199811,19
"3054",2020-08-25,"Consumer Purchasing",3.79028758990314,9.67565285205647,19
"3055",2020-08-25,"Religious/Spiritual Activities",3.47481354936681,16.3067702480035,19
"3056",2020-08-25,"Socializing and Leisure",221.481257878639,177.098779793977,19
"3057",2020-08-25,"Sports and Exercise",16.486784116911,43.4430016261598,19
"3058",2020-08-25,"Traveling",48.1659210832569,58.7527263036703,19
"3059",2020-08-25,"Volunteering",0,0,19
"3060",2020-08-25,"Work",310.877449628693,262.260547497232,19
"3061",2020-08-26,"Caring for Household",20.2162065852318,42.8665885133476,15
"3062",2020-08-26,"Caring for Non-Household",12.1864592395106,51.5206351641333,15
"3063",2020-08-26,"Education",3.94937936453374,25.2200317311587,15
"3064",2020-08-26,"Eating and Drinking",75.3939257182555,33.5767243799719,15
"3065",2020-08-26,"Civic Duties",0,0,15
"3066",2020-08-26,"Household Activities",182.481449878467,181.004922711894,15
"3067",2020-08-26,"Household Services",0,0,15
"3068",2020-08-26,"Personal Care",474.511989590759,93.641656540795,15
"3069",2020-08-26,"Phone Calls",1.83759345807792,5.26416164284017,15
"3070",2020-08-26,"Care Services",1.91485060098606,12.227894172683,15
"3071",2020-08-26,"Consumer Purchasing",8.43177114859867,12.8975986166314,15
"3072",2020-08-26,"Religious/Spiritual Activities",0,0,15
"3073",2020-08-26,"Socializing and Leisure",230.870141757288,158.589568256529,15
"3074",2020-08-26,"Sports and Exercise",21.6886207185638,50.2568042038681,15
"3075",2020-08-26,"Traveling",136.012239266104,173.710309023384,15
"3076",2020-08-26,"Volunteering",10.5588119711223,33.9936601628419,15
"3077",2020-08-26,"Work",252.158480190587,248.265902653015,15
"3078",2020-08-27,"Caring for Household",8.45629191437098,29.7635701777509,12
"3079",2020-08-27,"Caring for Non-Household",2.08112758758158,7.99014403918146,12
"3080",2020-08-27,"Education",0,0,12
"3081",2020-08-27,"Eating and Drinking",60.5768846435417,34.4377056935407,12
"3082",2020-08-27,"Civic Duties",0,0,12
"3083",2020-08-27,"Household Activities",208.414298959601,191.860817881452,12
"3084",2020-08-27,"Household Services",9.97577738848669,41.1840236699089,12
"3085",2020-08-27,"Personal Care",497.761923469524,149.501350464546,12
"3086",2020-08-27,"Phone Calls",4.9413179932474,16.3834070065997,12
"3087",2020-08-27,"Care Services",5.43020726121523,14.6585189275631,12
"3088",2020-08-27,"Consumer Purchasing",6.34039057556407,12.4052288288808,12
"3089",2020-08-27,"Religious/Spiritual Activities",0,0,12
"3090",2020-08-27,"Socializing and Leisure",270.036562131116,191.361912399994,12
"3091",2020-08-27,"Sports and Exercise",13.5907541378256,27.7351980220516,12
"3092",2020-08-27,"Traveling",124.1861127127,189.144531773577,12
"3093",2020-08-27,"Volunteering",0,0,12
"3094",2020-08-27,"Work",220.261320930234,254.183516828789,12
"3095",2020-08-28,"Caring for Household",9.332554547721,33.3760924540495,42
"3096",2020-08-28,"Caring for Non-Household",12.2389822612416,46.3491104833463,42
"3097",2020-08-28,"Education",14.6910216363194,65.5470890323142,42
"3098",2020-08-28,"Eating and Drinking",74.5063245743527,35.3878181237728,42
"3099",2020-08-28,"Civic Duties",0,0,42
"3100",2020-08-28,"Household Activities",209.833071213627,193.289119043925,42
"3101",2020-08-28,"Household Services",0,0,42
"3102",2020-08-28,"Personal Care",598.39662765971,119.565851337827,42
"3103",2020-08-28,"Phone Calls",9.1480029657746,27.1642569820543,42
"3104",2020-08-28,"Care Services",15.3365002142011,60.7756111983532,42
"3105",2020-08-28,"Consumer Purchasing",19.5478617103763,46.1022363680428,42
"3106",2020-08-28,"Religious/Spiritual Activities",6.48473613891758,16.7740274975698,42
"3107",2020-08-28,"Socializing and Leisure",305.846539339861,206.429560652893,42
"3108",2020-08-28,"Sports and Exercise",19.8692314298142,46.3080864130267,42
"3109",2020-08-28,"Traveling",50.1387903404914,70.4772623380271,42
"3110",2020-08-28,"Volunteering",12.7851043261673,47.7843793951838,42
"3111",2020-08-28,"Work",76.0993889580011,181.57278728575,42
"3112",2020-08-29,"Caring for Household",34.1218958150882,104.265154660024,54
